League,BirthPlace,Count,LeagueTotal,Percentage,Rank
NFL,"Kenton, OH",1,24104,0.004148689014271491,99.0
NFL,"Kentwood, LA",1,24104,0.004148689014271491,99.0
NFL,"Kermit, TX",1,24104,0.004148689014271491,99.0
NFL,"Kernersville, NC",1,24104,0.004148689014271491,99.0
NFL,"Kershaw, SC",1,24104,0.004148689014271491,99.0
NFL,"Keystone, IA",1,24104,0.004148689014271491,99.0
NFL,"Keysville, GA",1,24104,0.004148689014271491,99.0
NFL,"Keytesville, MO",1,24104,0.004148689014271491,99.0
NFL,"Kihei, HI",1,24104,0.004148689014271491,99.0
NFL,"Kilbourne, LA",1,24104,0.004148689014271491,99.0
NFL,"Killen, TX",1,24104,0.004148689014271491,99.0
NFL,"Kimball, NE",1,24104,0.004148689014271491,99.0
NFL,"Kincaid, IL",1,24104,0.004148689014271491,99.0
NFL,"Kingsford, MI",1,24104,0.004148689014271491,99.0
NFL,"Kingston, Canada",1,24104,0.004148689014271491,99.0
NFL,"Kingstree, SC",1,24104,0.004148689014271491,99.0
NFL,"Kinshasa, Congo",1,24104,0.004148689014271491,99.0
NFL,"Kirbyville, TX",1,24104,0.004148689014271491,99.0
NFL,"Kirkland, Canada",1,24104,0.004148689014271491,99.0
NFL,"Kirkland, WA",1,24104,0.004148689014271491,99.0
NFL,"Klamath Falls, OR",1,24104,0.004148689014271491,99.0
NFL,"Knob Lick, MO",1,24104,0.004148689014271491,99.0
NFL,"Knox, IN",1,24104,0.004148689014271491,99.0
NFL,"Knoxville, KY",1,24104,0.004148689014271491,99.0
NFL,"Knoxville, OH",1,24104,0.004148689014271491,99.0
NFL,"Koiaumi Gumma Ken, Japan",1,24104,0.004148689014271491,99.0
NFL,"Kokomo, MS",1,24104,0.004148689014271491,99.0
NFL,"Komolty, Russia",1,24104,0.004148689014271491,99.0
NFL,"Konowa, OK",1,24104,0.004148689014271491,99.0
NFL,"Koss, MI",1,24104,0.004148689014271491,99.0
NFL,"Kosse, TX",1,24104,0.004148689014271491,99.0
NFL,"Kountze, TX",1,24104,0.004148689014271491,99.0
NFL,"Krydor, Canada",1,24104,0.004148689014271491,99.0
NFL,"Kulpmont, PA",1,24104,0.004148689014271491,99.0
NFL,"Kuttawa, KY",1,24104,0.004148689014271491,99.0
NFL,"Kwajelein, Marshall Islands",1,24104,0.004148689014271491,99.0
NFL,"Kyle, TX",1,24104,0.004148689014271491,99.0
NFL,"Kyles Ford, TN",1,24104,0.004148689014271491,99.0
NFL,LA,1,24104,0.004148689014271491,99.0
NFL,"LA Mirada, CA",1,24104,0.004148689014271491,99.0
NFL,"La Ceiba, Honduras",1,24104,0.004148689014271491,99.0
NFL,"La Center, KY",1,24104,0.004148689014271491,99.0
NFL,"La Cygne, KS",1,24104,0.004148689014271491,99.0
NFL,"La Fayette, GA",1,24104,0.004148689014271491,99.0
NFL,"La Grange, NC",1,24104,0.004148689014271491,99.0
NFL,"La Habra, CA",1,24104,0.004148689014271491,99.0
NFL,"La Marque, TX",1,24104,0.004148689014271491,99.0
NFL,"La Mesa, CA",1,24104,0.004148689014271491,99.0
NFL,"La Mott, PA",1,24104,0.004148689014271491,99.0
NFL,"La Place, LA",1,24104,0.004148689014271491,99.0
NFL,"La Plata, MD",1,24104,0.004148689014271491,99.0
NFL,"La Puente, CA",1,24104,0.004148689014271491,99.0
NFL,"LaBelle, PA",1,24104,0.004148689014271491,99.0
NFL,"LaCrosse, WI",1,24104,0.004148689014271491,99.0
NFL,"LaFarge, WI",1,24104,0.004148689014271491,99.0
NFL,"LaHabra, CA",1,24104,0.004148689014271491,99.0
NFL,"LaPorte, TX",1,24104,0.004148689014271491,99.0
NFL,"LaQuinta, CA",1,24104,0.004148689014271491,99.0
NFL,"LaVerne, CA",1,24104,0.004148689014271491,99.0
NFL,"LaVista, NE",1,24104,0.004148689014271491,99.0
NFL,"Lacrosse, WA",1,24104,0.004148689014271491,99.0
NFL,"Ladysmith, WI",1,24104,0.004148689014271491,99.0
NFL,"Lafayette Co., MS",1,24104,0.004148689014271491,99.0
NFL,"Lafourche Parish, LA",1,24104,0.004148689014271491,99.0
NFL,"Lagrange, OH",1,24104,0.004148689014271491,99.0
NFL,"Laguna Niguel, CA",1,24104,0.004148689014271491,99.0
NFL,"Lahr, Germany",1,24104,0.004148689014271491,99.0
NFL,"Laie, American Samoa",1,24104,0.004148689014271491,99.0
NFL,"Laie, Western Samoa",1,24104,0.004148689014271491,99.0
NFL,"Lake City, MN",1,24104,0.004148689014271491,99.0
NFL,"Lake Elmo, MN",1,24104,0.004148689014271491,99.0
NFL,"Lake Elsinore, CA",1,24104,0.004148689014271491,99.0
NFL,"Lake Hamilton, FL",1,24104,0.004148689014271491,99.0
NFL,"Lake Lillian, MN",1,24104,0.004148689014271491,99.0
NFL,"Lake Orion, MI",1,24104,0.004148689014271491,99.0
NFL,"Lake Zurich, IL",1,24104,0.004148689014271491,99.0
NFL,"Lake, MS",1,24104,0.004148689014271491,99.0
NFL,"Lakeside, Australia",1,24104,0.004148689014271491,99.0
NFL,"Lakeside, CA",1,24104,0.004148689014271491,99.0
NFL,"Lakewood, NJ",1,24104,0.004148689014271491,99.0
NFL,"Lakewood, WA",1,24104,0.004148689014271491,99.0
NFL,"Lamar, CO",1,24104,0.004148689014271491,99.0
NFL,"Lambert, MS",1,24104,0.004148689014271491,99.0
NFL,"Lambertville, MI",1,24104,0.004148689014271491,99.0
NFL,"Lamoure, ND",1,24104,0.004148689014271491,99.0
NFL,"Lancaster, England",1,24104,0.004148689014271491,99.0
NFL,"Lancaster, MN",1,24104,0.004148689014271491,99.0
NFL,"Lancaster, NY",1,24104,0.004148689014271491,99.0
NFL,"Lancaster, Wales",1,24104,0.004148689014271491,99.0
NFL,"Lancater, CA",1,24104,0.004148689014271491,99.0
NFL,"Landis, NC",1,24104,0.004148689014271491,99.0
NFL,"Landsthul, Germany",1,24104,0.004148689014271491,99.0
NFL,"Landstuel, Germany",1,24104,0.004148689014271491,99.0
NFL,"Landstuhl, Germany",1,24104,0.004148689014271491,99.0
NFL,"Lanes, SC",1,24104,0.004148689014271491,99.0
NFL,"Laneville, TX",1,24104,0.004148689014271491,99.0
NFL,"Langdon, MO",1,24104,0.004148689014271491,99.0
NFL,"Langton, Canada",1,24104,0.004148689014271491,99.0
NFL,"Lansdale, PA",1,24104,0.004148689014271491,99.0
NFL,"Lansford, CA",1,24104,0.004148689014271491,99.0
NFL,"Lansford, PA",1,24104,0.004148689014271491,99.0
NFL,"Larchwood, IA",1,24104,0.004148689014271491,99.0
NFL,"Laredo, TX",1,24104,0.004148689014271491,99.0
NFL,"Larnaca, Cyprus",1,24104,0.004148689014271491,99.0
NFL,"Larned, KS",1,24104,0.004148689014271491,99.0
NFL,"Larose, LA",1,24104,0.004148689014271491,99.0
NFL,"Larrabee, IA",1,24104,0.004148689014271491,99.0
NFL,"Laurel, DE",1,24104,0.004148689014271491,99.0
NFL,"Laurel, FL",1,24104,0.004148689014271491,99.0
NFL,"Laurel, MD",1,24104,0.004148689014271491,99.0
NFL,"Laverty, OK",1,24104,0.004148689014271491,99.0
NFL,"Lawler, LA",1,24104,0.004148689014271491,99.0
NFL,"Lawndale, NC",1,24104,0.004148689014271491,99.0
NFL,"Lawrence, WI",1,24104,0.004148689014271491,99.0
NFL,"Lawrenceburg, IN",1,24104,0.004148689014271491,99.0
NFL,"Lawrenceville, PA",1,24104,0.004148689014271491,99.0
NFL,"Layton, UT",1,24104,0.004148689014271491,99.0
NFL,"Le Seuer, MN",1,24104,0.004148689014271491,99.0
NFL,"LeRoy, KS",1,24104,0.004148689014271491,99.0
NFL,"LeSueur County, MN",1,24104,0.004148689014271491,99.0
NFL,"Lead, SD",1,24104,0.004148689014271491,99.0
NFL,"Leadwood, MO",1,24104,0.004148689014271491,99.0
NFL,"Leafield, England",1,24104,0.004148689014271491,99.0
NFL,"League City, TX",1,24104,0.004148689014271491,99.0
NFL,"Leander, TX",1,24104,0.004148689014271491,99.0
NFL,"Leavenworth, WA",1,24104,0.004148689014271491,99.0
NFL,"Lebanon, IN",1,24104,0.004148689014271491,99.0
NFL,"Lebanon, OH",1,24104,0.004148689014271491,99.0
NFL,"Lebanon, TN",1,24104,0.004148689014271491,99.0
NFL,"Lee's Summit, MO",1,24104,0.004148689014271491,99.0
NFL,"Lee's Summitt, MO",1,24104,0.004148689014271491,99.0
NFL,"Lee, MA",1,24104,0.004148689014271491,99.0
NFL,"Leechburg, PA",1,24104,0.004148689014271491,99.0
NFL,"Leeds, AL",1,24104,0.004148689014271491,99.0
NFL,"Leesburg, GA",1,24104,0.004148689014271491,99.0
NFL,"Leesville, VA",1,24104,0.004148689014271491,99.0
NFL,"Leflore, MS",1,24104,0.004148689014271491,99.0
NFL,"Lehigh Acres, FL",1,24104,0.004148689014271491,99.0
NFL,"Leighton, AL",1,24104,0.004148689014271491,99.0
NFL,"Leighton, IA",1,24104,0.004148689014271491,99.0
NFL,"Leipsic, OH",1,24104,0.004148689014271491,99.0
NFL,"Leland, MS",1,24104,0.004148689014271491,99.0
NFL,"Lena, MS",1,24104,0.004148689014271491,99.0
NFL,"Lenapah, OK",1,24104,0.004148689014271491,99.0
NFL,"Lenor City, TN",1,24104,0.004148689014271491,99.0
NFL,"Leola, AR",1,24104,0.004148689014271491,99.0
NFL,"Leoma, TN",1,24104,0.004148689014271491,99.0
NFL,"Leon Co., TX",1,24104,0.004148689014271491,99.0
NFL,"Leonard, TX",1,24104,0.004148689014271491,99.0
NFL,"Leonardtown, MD",1,24104,0.004148689014271491,99.0
NFL,"Leone, American Samoa",1,24104,0.004148689014271491,99.0
NFL,"Lester Manor, VA",1,24104,0.004148689014271491,99.0
NFL,"Lesterville, WV",1,24104,0.004148689014271491,99.0
NFL,"Letart, WV",1,24104,0.004148689014271491,99.0
NFL,"Letcher County, KY",1,24104,0.004148689014271491,99.0
NFL,"Levelland, TX",1,24104,0.004148689014271491,99.0
NFL,"Lewis, KS",1,24104,0.004148689014271491,99.0
NFL,"Lewisberry, PA",1,24104,0.004148689014271491,99.0
NFL,"Lewisburg, PA",1,24104,0.004148689014271491,99.0
NFL,"Lewisburg, WV",1,24104,0.004148689014271491,99.0
NFL,"Lewiston, NY",1,24104,0.004148689014271491,99.0
NFL,"Lewistown, PA",1,24104,0.004148689014271491,99.0
NFL,"Lexington, IL",1,24104,0.004148689014271491,99.0
NFL,"Lexington, MA",1,24104,0.004148689014271491,99.0
NFL,"Lexington, MS",1,24104,0.004148689014271491,99.0
NFL,"Lexington, VA",1,24104,0.004148689014271491,99.0
NFL,"Liangsburg, MI",1,24104,0.004148689014271491,99.0
NFL,"Liberty City, FL",1,24104,0.004148689014271491,99.0
NFL,"Liberty, MS",1,24104,0.004148689014271491,99.0
NFL,"Liberty, PA",1,24104,0.004148689014271491,99.0
NFL,"Liberty, TX",1,24104,0.004148689014271491,99.0
NFL,"Licking Co., OH",1,24104,0.004148689014271491,99.0
NFL,"Licking, MO",1,24104,0.004148689014271491,99.0
NFL,"Lifford, Canada",1,24104,0.004148689014271491,99.0
NFL,"Ligonier, IN",1,24104,0.004148689014271491,99.0
NFL,"Ligonier, PA",1,24104,0.004148689014271491,99.0
NFL,"Lilesville, NC",1,24104,0.004148689014271491,99.0
NFL,"Limestone, NE",1,24104,0.004148689014271491,99.0
NFL,"Lincoln County, GA",1,24104,0.004148689014271491,99.0
NFL,"Lincoln County, SD",1,24104,0.004148689014271491,99.0
NFL,"Lincoln Park, NJ",1,24104,0.004148689014271491,99.0
NFL,"Lincoln Township, PA",1,24104,0.004148689014271491,99.0
NFL,"Lindsay, CA",1,24104,0.004148689014271491,99.0
NFL,"Linn Grove, IA",1,24104,0.004148689014271491,99.0
NFL,"Linwood, CA",1,24104,0.004148689014271491,99.0
NFL,"Lisbon, LA",1,24104,0.004148689014271491,99.0
NFL,"Lisbon, OH",1,24104,0.004148689014271491,99.0
NFL,"Litchfield, MN",1,24104,0.004148689014271491,99.0
NFL,"Litchfield, NE",1,24104,0.004148689014271491,99.0
NFL,"Litha Springs, GA",1,24104,0.004148689014271491,99.0
NFL,"Livingston, TX",1,24104,0.004148689014271491,99.0
NFL,"Livonia, MI",1,24104,0.004148689014271491,99.0
NFL,"Llano, TX",1,24104,0.004148689014271491,99.0
NFL,"Lockbourne, OH",1,24104,0.004148689014271491,99.0
NFL,"Lockhart, AL",1,24104,0.004148689014271491,99.0
NFL,"Lockhart, TX",1,24104,0.004148689014271491,99.0
NFL,"Locust Gap, PA",1,24104,0.004148689014271491,99.0
NFL,"Lodi, NJ",1,24104,0.004148689014271491,99.0
NFL,"Logan, WV",1,24104,0.004148689014271491,99.0
NFL,"Logansport, IN",1,24104,0.004148689014271491,99.0
NFL,"Loganville, GA",1,24104,0.004148689014271491,99.0
NFL,"Lohne, Germany",1,24104,0.004148689014271491,99.0
NFL,"Loma Linda, CA",1,24104,0.004148689014271491,99.0
NFL,"Lomita, CA",1,24104,0.004148689014271491,99.0
NFL,"Lomma, Sweden",1,24104,0.004148689014271491,99.0
NFL,"Londonderry, NH",1,24104,0.004148689014271491,99.0
NFL,"Lone Wolf, OK",1,24104,0.004148689014271491,99.0
NFL,"Long Beach, NY",1,24104,0.004148689014271491,99.0
NFL,"Long Island, VA",1,24104,0.004148689014271491,99.0
NFL,"Long Valley, NJ",1,24104,0.004148689014271491,99.0
NFL,"Longmont, CO",1,24104,0.004148689014271491,99.0
NFL,"Loomis, AZ",1,24104,0.004148689014271491,99.0
NFL,"Loomis, NE",1,24104,0.004148689014271491,99.0
NFL,"Los Alamitos, CA",1,24104,0.004148689014271491,99.0
NFL,"Los Altos, CA",1,24104,0.004148689014271491,99.0
NFL,"Los Angeles, LA",1,24104,0.004148689014271491,99.0
NFL,"Los Taques, Venezuela",1,24104,0.004148689014271491,99.0
NFL,"Losa Angeles County, CA",1,24104,0.004148689014271491,99.0
NFL,"Lott, TX",1,24104,0.004148689014271491,99.0
NFL,"Loudon, TN",1,24104,0.004148689014271491,99.0
NFL,"Louisa, VA",1,24104,0.004148689014271491,99.0
NFL,"Louisburg, NC",1,24104,0.004148689014271491,99.0
NFL,"Louise, MS",1,24104,0.004148689014271491,99.0
NFL,"Louisville, GA",1,24104,0.004148689014271491,99.0
NFL,"Louisville, OH",1,24104,0.004148689014271491,99.0
NFL,"Louiville, KY",1,24104,0.004148689014271491,99.0
NFL,"Lousiana, MO",1,24104,0.004148689014271491,99.0
NFL,"Lovejoy, GA",1,24104,0.004148689014271491,99.0
NFL,"Loveland, CO",1,24104,0.004148689014271491,99.0
NFL,"Lovington, NM",1,24104,0.004148689014271491,99.0
NFL,"Low Moor, VA",1,24104,0.004148689014271491,99.0
NFL,"Lowell, IN",1,24104,0.004148689014271491,99.0
NFL,"Lowellville, OH",1,24104,0.004148689014271491,99.0
NFL,"Lowgrounds, NC",1,24104,0.004148689014271491,99.0
NFL,"Loyalton, CA",1,24104,0.004148689014271491,99.0
NFL,"Lubbock County, TX",1,24104,0.004148689014271491,99.0
NFL,"Lucas, IA",1,24104,0.004148689014271491,99.0
NFL,"Lucas, KS",1,24104,0.004148689014271491,99.0
NFL,"Lucca, Italy",1,24104,0.004148689014271491,99.0
NFL,"Ludenscheid Stadt, Germany",1,24104,0.004148689014271491,99.0
NFL,"Ludington, MI",1,24104,0.004148689014271491,99.0
NFL,"Luling, LA",1,24104,0.004148689014271491,99.0
NFL,"Lumpkin, GA",1,24104,0.004148689014271491,99.0
NFL,"Luputa, Congo",1,24104,0.004148689014271491,99.0
NFL,"Lusby, MD",1,24104,0.004148689014271491,99.0
NFL,"Lutcher, LA",1,24104,0.004148689014271491,99.0
NFL,"Lutz, FL",1,24104,0.004148689014271491,99.0
NFL,"Luverne, AL",1,24104,0.004148689014271491,99.0
NFL,"Lykens, PA",1,24104,0.004148689014271491,99.0
NFL,"Lynbrook, NY",1,24104,0.004148689014271491,99.0
NFL,"Lyndhurst, NJ",1,24104,0.004148689014271491,99.0
NFL,"Lynwood, WA",1,24104,0.004148689014271491,99.0
NFL,"Lyon County, MN",1,24104,0.004148689014271491,99.0
NFL,"Lyon Mountain, KY",1,24104,0.004148689014271491,99.0
NFL,"Lyons, IL",1,24104,0.004148689014271491,99.0
NFL,"Lyons, IN",1,24104,0.004148689014271491,99.0
NFL,"Lyons, NY",1,24104,0.004148689014271491,99.0
NFL,"Lyons, OK",1,24104,0.004148689014271491,99.0
NFL,MD,1,24104,0.004148689014271491,99.0
NFL,"MD Heights, MO",1,24104,0.004148689014271491,99.0
NFL,"MI, IN",1,24104,0.004148689014271491,99.0
NFL,"Macdonia, IL",1,24104,0.004148689014271491,99.0
NFL,"Macomb, MI",1,24104,0.004148689014271491,99.0
NFL,"Madill, OK",1,24104,0.004148689014271491,99.0
NFL,"Madison Heights, VA",1,24104,0.004148689014271491,99.0
NFL,"Madison Lake, MN",1,24104,0.004148689014271491,99.0
NFL,"Madison, IN",1,24104,0.004148689014271491,99.0
NFL,"Madras, OR",1,24104,0.004148689014271491,99.0
NFL,"Maitland, FL",1,24104,0.004148689014271491,99.0
NFL,"Makati City, Phillipines",1,24104,0.004148689014271491,99.0
NFL,"Malakoff, TX",1,24104,0.004148689014271491,99.0
NFL,"Malden, MO",1,24104,0.004148689014271491,99.0
NFL,"Malmo, Sweden",1,24104,0.004148689014271491,99.0
NFL,"Malta, MT",1,24104,0.004148689014271491,99.0
NFL,"Malvern, IA",1,24104,0.004148689014271491,99.0
NFL,"Malvern, KS",1,24104,0.004148689014271491,99.0
NFL,"Mamou, LA",1,24104,0.004148689014271491,99.0
NFL,"Man, WV",1,24104,0.004148689014271491,99.0
NFL,"Manahawkin, NJ",1,24104,0.004148689014271491,99.0
NFL,"Manasquan, NJ",1,24104,0.004148689014271491,99.0
NFL,"Manchesrer, NJ",1,24104,0.004148689014271491,99.0
NFL,"Manchester, England",1,24104,0.004148689014271491,99.0
NFL,"Manchester, MD",1,24104,0.004148689014271491,99.0
NFL,"Manchester, MI",1,24104,0.004148689014271491,99.0
NFL,"Mancos County, CO",1,24104,0.004148689014271491,99.0
NFL,"Mancos, CO",1,24104,0.004148689014271491,99.0
NFL,"Mandeville, Jamaica",1,24104,0.004148689014271491,99.0
NFL,"Mangum, OK",1,24104,0.004148689014271491,99.0
NFL,"Manila, Philippines",1,24104,0.004148689014271491,99.0
NFL,"Manila, Phillipines",1,24104,0.004148689014271491,99.0
NFL,"Manilla, Philippines",1,24104,0.004148689014271491,99.0
NFL,"Manlius, NY",1,24104,0.004148689014271491,99.0
NFL,"Manor, TX",1,24104,0.004148689014271491,99.0
NFL,"Manown, PA",1,24104,0.004148689014271491,99.0
NFL,"Mantua, OH",1,24104,0.004148689014271491,99.0
NFL,"Manu'a, American Samoa",1,24104,0.004148689014271491,99.0
NFL,"Manville, NJ",1,24104,0.004148689014271491,99.0
NFL,"Many, LA",1,24104,0.004148689014271491,99.0
NFL,"Maple Plain, MN",1,24104,0.004148689014271491,99.0
NFL,"Maple Shade, NJ",1,24104,0.004148689014271491,99.0
NFL,"Maplesville, AL",1,24104,0.004148689014271491,99.0
NFL,"Mapleton, IA",1,24104,0.004148689014271491,99.0
NFL,"Mapulhu, HI",1,24104,0.004148689014271491,99.0
NFL,"Maquoketa, IA",1,24104,0.004148689014271491,99.0
NFL,"Marana, AZ",1,24104,0.004148689014271491,99.0
NFL,"Marash, Armenia",1,24104,0.004148689014271491,99.0
NFL,"Marathon, FL",1,24104,0.004148689014271491,99.0
NFL,"Marathon, WI",1,24104,0.004148689014271491,99.0
NFL,"Marbury, AL",1,24104,0.004148689014271491,99.0
NFL,"Marcus Hook, PA",1,24104,0.004148689014271491,99.0
NFL,"Marfa, TX",1,24104,0.004148689014271491,99.0
NFL,"Margaret, AL",1,24104,0.004148689014271491,99.0
NFL,"Mariah Hill, IN",1,24104,0.004148689014271491,99.0
NFL,"Marianna, PA",1,24104,0.004148689014271491,99.0
NFL,"Maridian, MS",1,24104,0.004148689014271491,99.0
NFL,"Marietta, KS",1,24104,0.004148689014271491,99.0
NFL,"Marietta, TX",1,24104,0.004148689014271491,99.0
NFL,"Marin County, CA",1,24104,0.004148689014271491,99.0
NFL,"Marina, CA",1,24104,0.004148689014271491,99.0
NFL,"Marinette County, WI",1,24104,0.004148689014271491,99.0
NFL,"Marion Junction, SD",1,24104,0.004148689014271491,99.0
NFL,"Marion, AL",1,24104,0.004148689014271491,99.0
NFL,"Marion, LA",1,24104,0.004148689014271491,99.0
NFL,"Marion, SC",1,24104,0.004148689014271491,99.0
NFL,"Marion, SD",1,24104,0.004148689014271491,99.0
NFL,"Markham, IL",1,24104,0.004148689014271491,99.0
NFL,"Marks, MS",1,24104,0.004148689014271491,99.0
NFL,"Marland, TX",1,24104,0.004148689014271491,99.0
NFL,"Marlboro Township, OH",1,24104,0.004148689014271491,99.0
NFL,"Marshall County, WV",1,24104,0.004148689014271491,99.0
NFL,"Marshall, CO",1,24104,0.004148689014271491,99.0
NFL,"Marshall, IN",1,24104,0.004148689014271491,99.0
NFL,"Marshall, MI",1,24104,0.004148689014271491,99.0
NFL,"Marshall, MN",1,24104,0.004148689014271491,99.0
NFL,"Marshall, MO",1,24104,0.004148689014271491,99.0
NFL,"Marshfield, MA",1,24104,0.004148689014271491,99.0
NFL,"Martin, SD",1,24104,0.004148689014271491,99.0
NFL,"Martinsburg, WV",1,24104,0.004148689014271491,99.0
NFL,"Martinsville, IN",1,24104,0.004148689014271491,99.0
NFL,"Marysville, KS",1,24104,0.004148689014271491,99.0
NFL,"Marysville, WA",1,24104,0.004148689014271491,99.0
NFL,"Marytown, WI",1,24104,0.004148689014271491,99.0
NFL,"Maryville, IL",1,24104,0.004148689014271491,99.0
NFL,"Mascotte, FL",1,24104,0.004148689014271491,99.0
NFL,"Mason City, IL",1,24104,0.004148689014271491,99.0
NFL,"Mason City, TX",1,24104,0.004148689014271491,99.0
NFL,"Mason, MI",1,24104,0.004148689014271491,99.0
NFL,"Masontown, PA",1,24104,0.004148689014271491,99.0
NFL,"Masontown, WV",1,24104,0.004148689014271491,99.0
NFL,"Massapequa Park, NY",1,24104,0.004148689014271491,99.0
NFL,"Massilon, OH",1,24104,0.004148689014271491,99.0
NFL,"Masury, OH",1,24104,0.004148689014271491,99.0
NFL,"Matagorda County, TX",1,24104,0.004148689014271491,99.0
NFL,"Mathews, VA",1,24104,0.004148689014271491,99.0
NFL,"Mathis, TX",1,24104,0.004148689014271491,99.0
NFL,"Matoy, OK",1,24104,0.004148689014271491,99.0
NFL,"Matteson, IL",1,24104,0.004148689014271491,99.0
NFL,"Mauk, GA",1,24104,0.004148689014271491,99.0
NFL,"Mauston, WI",1,24104,0.004148689014271491,99.0
NFL,"Maxton, NC",1,24104,0.004148689014271491,99.0
NFL,"Maxwell, PA",1,24104,0.004148689014271491,99.0
NFL,"Mayesville, SC",1,24104,0.004148689014271491,99.0
NFL,"Mayflower, AR",1,24104,0.004148689014271491,99.0
NFL,"Maynard, MN",1,24104,0.004148689014271491,99.0
NFL,"Mayo, FL",1,24104,0.004148689014271491,99.0
NFL,"Mayo, MD",1,24104,0.004148689014271491,99.0
NFL,"Maypearl, TX",1,24104,0.004148689014271491,99.0
NFL,"Mays Landing, NJ",1,24104,0.004148689014271491,99.0
NFL,"Maywood, CA",1,24104,0.004148689014271491,99.0
NFL,"Maywood, NE",1,24104,0.004148689014271491,99.0
NFL,"Mc David, FL",1,24104,0.004148689014271491,99.0
NFL,"McAdenville, NC",1,24104,0.004148689014271491,99.0
NFL,"McAllen, TX",1,24104,0.004148689014271491,99.0
NFL,"McArthur, OH",1,24104,0.004148689014271491,99.0
NFL,"McBee, SC",1,24104,0.004148689014271491,99.0
NFL,"McCamey, TX",1,24104,0.004148689014271491,99.0
NFL,"McColl, SC",1,24104,0.004148689014271491,99.0
NFL,"McCook, IL",1,24104,0.004148689014271491,99.0
NFL,"McCook, NE",1,24104,0.004148689014271491,99.0
NFL,"McCreary County, KY",1,24104,0.004148689014271491,99.0
NFL,"McDonough, GA",1,24104,0.004148689014271491,99.0
NFL,"McDuffie, GA",1,24104,0.004148689014271491,99.0
NFL,"McEwen, TN",1,24104,0.004148689014271491,99.0
NFL,"McGehee, AR",1,24104,0.004148689014271491,99.0
NFL,"McGregor, TX",1,24104,0.004148689014271491,99.0
NFL,"McHenry Co., IL",1,24104,0.004148689014271491,99.0
NFL,"McHenry, IL",1,24104,0.004148689014271491,99.0
NFL,"McIntosh, MN",1,24104,0.004148689014271491,99.0
NFL,"McKenzie, TN",1,24104,0.004148689014271491,99.0
NFL,"McLean, VA",1,24104,0.004148689014271491,99.0
NFL,"McLeansboro, IL",1,24104,0.004148689014271491,99.0
NFL,"McMechen, WV",1,24104,0.004148689014271491,99.0
NFL,"McMinnville, TN",1,24104,0.004148689014271491,99.0
NFL,"McNary, AZ",1,24104,0.004148689014271491,99.0
NFL,"McPherson, KS",1,24104,0.004148689014271491,99.0
NFL,"McVille, ND",1,24104,0.004148689014271491,99.0
NFL,"Mchenry, IL",1,24104,0.004148689014271491,99.0
NFL,"Mckinney, TX",1,24104,0.004148689014271491,99.0
NFL,"Mcpherson, KS",1,24104,0.004148689014271491,99.0
